plan_id,carrier,plan_name,monthly_fee,data_gb,is_unlimited,voice_min,sms_count,qos_speed,category,benefits
아이즈모바일_LTE_109,아이즈모바일,[K]아이즈특판10GB+,22000,10.0,1,999,999,1Mbps,LTE,"3대 마트 상품권 2만원 증정, SOLO결합 데이터 10GB 지급, 평점 4.2"
스마텔_LTE_94,스마텔,후후 심플 (100분 + 3GB),2230,3.0,1,100,100,무제한,LTE,"정상가 5,830원, 할인 6개월, 평점 4.2"
아이즈모바일_LTE_110,아이즈모바일,아이즈 (10GB/100분),21900,10.0,1,100,100,무제한,LTE,평점 4.2
티플러스_LTE_126,티플러스,The 데이터마음껏15G＋(300분)(예스24 e북무료),18900,15.0,1,300,300,3Mbps,LTE,"정상가 33,000원, 할인 7개월, 평점 4.3"
아이즈모바일_LTE_111,아이즈모바일,[S]OK캐쉬백 300분/15GB+,19000,15.0,1,300,300,3Mbps,LTE,"정상가 41,800원, 할인 7개월, SOLO결합 데이터 10GB 지급, 평점 4.2"
스노우맨_LTE_20,스노우맨,데이터10GB+,23100,10.0,1,999,999,1Mbps,LTE,평점 4
에이모바일_LTE_45,에이모바일,A 스페셜 15GB+/300분 (24개월),20020,15.0,1,300,300,3Mbps,LTE,"정상가 30,800원, 할인 24개월, 평점 4.2"
모빙_LTE_89,모빙,[L] 라운지프리 300분15GB+,20000,15.0,1,300,300,3Mbps,LTE,"정상가 41,000원, 할인 24개월, 평점 4.3"
LG헬로모바일_5G_02,LG헬로모바일,5G 유심 통화 맘편히 6GB,11950,6.0,1,999,999,무제한,5G,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
티플러스_LTE_127,티플러스,티플 15G＋(300분)_24개월 할인,21000,15.0,1,300,300,3Mbps,LTE,"정상가 33,000원, 할인 24개월, 평점 4.3"
아이즈모바일_LTE_112,아이즈모바일,[L]무한300분/15GB+,21000,15.0,1,300,300,3Mbps,LTE,"정상가 36,900원, 할인 24개월, 평점 4.2"
아이즈모바일_LTE_113,아이즈모바일,아이즈 100분 5GB,90,5.0,1,100,150,무제한,LTE,"정상가 9,900원, 할인 12개월, 3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_114,아이즈모바일,세이브머니유심(100분/5GB+),5900,5.0,1,100,100,1Mbps,LTE,평점 4.2
아이즈모바일_LTE_115,아이즈모바일,[L]무한10GB+1Mbps,27500,10.0,1,999,999,1Mbps,LTE,평점 4.2
스마텔_LTE_95,스마텔,LTE 음성무제한 15GB,6800,15.0,1,999,200,무제한,LTE,"정상가 23,100원, 할인 7개월, 평점 4.2"
아이즈모바일_LTE_116,아이즈모바일,[K]무한10GB+1Mbps,28600,10.0,1,999,999,1Mbps,LTE,"3대 마트 상품권 2만원 증정, SOLO결합 데이터 10GB 지급, 평점 4.2"
이야기모바일_LTE_57,이야기모바일,내맘대로S(100+3GB),4400,3.0,1,100,100,무제한,LTE,"정상가 7,700원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
아이즈모바일_LTE_117,아이즈모바일,[S]무한300분/15GB+,23500,15.0,1,300,300,3Mbps,LTE,"정상가 36,300원, 할인 24개월, SOLO결합 데이터 10GB 지급, 평점 4.2"
모빙_LTE_90,모빙,[S] 200분5GB+,14300,5.0,1,200,100,1Mbps,LTE,"정상가 19,800원, 할인 24개월, 평점 4.3"
스마텔_LTE_96,스마텔,스마일플러스(100분+3GB),2860,3.0,1,100,100,무제한,LTE,"정상가 5,500원, 할인 5개월, 평점 4.2"
스마텔_5G_13,스마텔,5G 스마일 플러스 (100분+3GB),2950,3.0,1,100,100,무제한,5G,"정상가 9,000원, 할인 5개월, 평점 4.2"
스마텔_LTE_97,스마텔,LTE 음성무제한 20GB,6400,20.0,1,999,200,무제한,LTE,"정상가 25,300원, 할인 7개월, 평점 4.2"
스마텔_LTE_98,스마텔,후후 플러스 (100분+3GB),3190,3.0,1,100,100,무제한,LTE,"정상가 5,830원, 할인 5개월, 평점 4.2"
스마텔_5G_14,스마텔,5G 스마일플러스(350분+7GB),4400,7.0,1,350,100,무제한,5G,"정상가 17,600원, 할인 5개월, 평점 4.2"
U+유모바일_5G_07,U+유모바일,[평생할인] 5G 15GB/200분,17900,15.0,1,200,100,무제한,5G,"가족결합시 Npay 10% 혜택(다모아 결합), 평점 4.4"
찬스모바일_LTE_26,찬스모바일,[CHM] 음성 200분 5GB,100,5.0,1,200,100,무제한,LTE,"정상가 3,850원, 할인 9개월, 유심/배송비 무료, 평점 4.5"
모빙_LTE_91,모빙,[S] 데이터 7GB,100,7.0,1,999,200,무제한,LTE,"정상가 22,000원, 할인 7개월, 평점 4.3"
스마텔_LTE_99,스마텔,스마일플러스 (200분+5GB),100,5.0,1,200,100,무제한,LTE,"정상가 9,900원, 할인 7개월, 평점 4.2"
티플러스_LTE_128,티플러스,가성비플러스(20GB/350분)_평생요금,10900,20.0,1,350,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.3"
찬스모바일_LTE_27,찬스모바일,음성 200분 6GB+,100,6.0,1,200,100,1Mbps,LTE,"정상가 9,900원, 할인 7개월, 유심/배송비 무료, 평점 4.5"
고고모바일_5G_10,고고모바일,5G200분/15GB,20790,15.0,1,200,100,무제한,5G,"3대 마트 상품권 2만원, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
아이즈모바일_LTE_118,아이즈모바일,[S]울트라(200분/20GB),9900,20.0,1,200,100,무제한,LTE,평점 4.2
스노우맨_LTE_21,스노우맨,통화300분/데이터15GB++,28600,15.0,1,300,300,3Mbps,LTE,평점 4
티플러스_LTE_129,티플러스,티플 10GB(10GB/300분)_평생요금,4900,10.0,1,300,100,무제한,LTE,평점 4.3
티플러스_LTE_130,티플러스,티플 데이터마음껏15G＋(300분),29700,15.0,1,300,300,3Mbps,LTE,평점 4.3
스마텔_5G_15,스마텔,5G 음성무제한 5GB,5800,5.0,1,999,200,무제한,5G,평점 4.2
아이즈모바일_LTE_119,아이즈모바일,[K]아이즈특판300분/15GB+,30800,15.0,1,300,300,3Mbps,LTE,"3대 마트 상품권 2만원 증정, SOLO결합 데이터 10GB 지급, 평점 4.2"
스노우맨_5G_02,스노우맨,스노우맨 5G 슬림,55000,10.0,1,999,999,1Mbps,5G,평점 4
스노우맨_LTE_22,스노우맨,통화300분/데이터15GB++(기프티쇼),31900,15.0,1,300,300,3Mbps,LTE,평점 4
스노우맨_LTE_23,스노우맨,통화300분/데이터15GB++(네이버페이),31900,15.0,1,300,300,3Mbps,LTE,평점 4
에이모바일_5G_10,에이모바일,A 5G 스페셜 레귤러,25600,50.0,1,999,999,1Mbps,5G,"정상가 43,200원, 할인 7개월, 평점 4.2"
KT_5G_12,KT,요고 38,38000,25.0,1,999,999,1Mbps,5G,평점 3.9
스마텔_LTE_100,스마텔,USIM 심플 (200분 + 5GB),100,5.0,1,200,100,무제한,LTE,"정상가 9,900원, 할인 6개월, 평점 4.2"
인스모바일_5G_02,인스모바일,인스 유심 스피드(5G) 음성200분+5GB,330,5.0,1,200,100,무제한,5G,"정상가 19,800원, 할인 6개월, 평점 4.4"
스노우맨_LTE_24,스노우맨,스노우맨300분15GB+,36300,15.0,1,300,300,3Mbps,LTE,평점 4
모빙_5G_16,모빙,[K] 5G 데이터 50GB+,31020,50.0,1,999,999,1Mbps,5G,"정상가 57,200원, 할인 12개월, 평점 4.3"
이야기모바일_5G_10,이야기모바일,내맘대로(100분+6GB)(5G),8800,6.0,1,100,100,무제한,5G,"네이버페이 5,000원, 평점 4.5"
이야기모바일_5G_11,이야기모바일,5G 함께이야기해S (200분+15GB),14900,15.0,1,200,100,무제한,5G,"네이버페이 5,000원, 평점 4.5"
아이즈모바일_LTE_120,아이즈모바일,[S]울트라(300분/30GB),11900,30.0,1,300,100,무제한,LTE,평점 4.2
아이즈모바일_LTE_121,아이즈모바일,[S]이디야 화이트 20GB,16400,20.0,1,200,100,무제한,LTE,"매월 이디야 6,000원 모바일 카드 지급, 평점 4.2"
티플러스_LTE_131,티플러스,The 통화마음껏 1.5GB,20900,1.5,1,999,999,무제한,LTE,평점 4.3
에이모바일_LTE_46,에이모바일,A 갓성비 유독 10GB+ 7,3300,10.0,1,200,100,1Mbps,LTE,"정상가 15,400원, 할인 7개월, 평점 4.2"
스마텔_5G_16,스마텔,5G 스마트플러스(200분 + 5GB),7200,5.0,1,200,100,무제한,5G,"정상가 13,000원, 할인 12개월, 평점 4.2"
티플러스_5G_12,티플러스,5G 티플 10GB(10GB/300분)_평생요금,8990,10.0,1,300,100,무제한,5G,평점 4.3
티플러스_LTE_132,티플러스,티플 10GB(10GB/300분),8990,10.0,1,300,100,무제한,LTE,평점 4.3
아이즈모바일_5G_02,아이즈모바일,[S]5G 울트라(200분/20GB),18700,20.0,1,200,100,무제한,5G,평점 4.2
아이즈모바일_LTE_122,아이즈모바일,[K]울트라(100분/15GB),6900,15.0,1,100,100,무제한,LTE,"정상가 23,100원, 할인 24개월, 3대 마트 상품권 2만원 증정, 평점 4.2"
이지모바일_LTE_67,이지모바일,이지 데이터 8GB,1650,8.0,1,300,100,무제한,LTE,"정상가 18,700원, 할인 6개월, 일반유심/배송비 무료, 평점 4.3"
모빙_LTE_92,모빙,[S] 300분5GB,3300,5.0,1,300,300,무제한,LTE,평점 4.3
고고모바일_LTE_51,고고모바일,LTE200분/ 7GB,13420,7.0,1,200,100,무제한,LTE,"3대 마트 상품권 2만원, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
고고모바일_5G_11,고고모바일,5G200분/7GB,13420,7.0,1,200,100,무제한,5G,"3대 마트 상품권 2만원, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
모빙_LTE_93,모빙,실속 100분4.5GB,100,4.5,1,100,100,무제한,LTE,"정상가 14,300원, 할인 12개월, 평점 4.3"
스마텔_LTE_101,스마텔,후후 심플 (200분 + 5GB),6230,5.0,1,200,100,무제한,LTE,"정상가 10,230원, 할인 6개월, 평점 4.2"
이야기모바일_LTE_58,이야기모바일,이야기 라이트 200분6GB+,9900,6.0,1,200,100,1Mbps,LTE,"정상가 14,300원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
아이즈모바일_LTE_123,아이즈모바일,[K]그란데(100분/6GB),90,6.0,1,100,100,무제한,LTE,"정상가 15,100원, 할인 7개월, 3대 마트 상품권 2만원 증정, 평점 4.2"
스마텔_5G_17,스마텔,5G 스마일 플러스 (200분+5GB),4750,5.0,1,200,100,무제한,5G,"정상가 13,000원, 할인 5개월, 평점 4.2"
리브모바일_5G_08,리브모바일,5G 든든 4GB,10500,4.0,1,999,999,무제한,5G,"정상가 14,900원, 할인 12개월, 평점 4.3"
에이모바일_LTE_47,에이모바일,A 갓성비 10GB+/200분,8800,10.0,1,200,100,1Mbps,LTE,"정상가 25,300원, 할인 7개월, 평점 4.2"
인스모바일_LTE_34,인스모바일,데이터 안심 6GB+(USIM),4400,6.0,1,200,100,1Mbps,LTE,"정상가 27,500원, 할인 6개월, 평점 4.4"
U+유모바일_5G_08,U+유모바일,[평생할인] 5G 5GB/200분,8900,5.0,1,200,100,무제한,5G,"가족결합시 Npay 10% 혜택(다모아 결합), 평점 4.4"
U+유모바일_LTE_52,U+유모바일,[평생할인] 4GB/통화기본,7500,4.0,1,999,999,무제한,LTE,"가족결합시 Npay 10% 혜택(다모아 결합), 평점 4.4"
티플러스_LTE_133,티플러스,The 데이터마음껏 5GB＋(200분),19800,5.0,1,200,100,1Mbps,LTE,평점 4.3
아이즈모바일_LTE_124,아이즈모바일,아이즈 (10GB/300분),3900,10.0,1,300,300,무제한,LTE,평점 4.2
이야기모바일_LTE_59,이야기모바일,함께이야기해S(300분+20GB),18700,20.0,1,300,200,무제한,LTE,"정상가 24,200원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
U+유모바일_5G_09,U+유모바일,[평생할인] 5G 4GB/통화기본,8800,4.0,1,999,999,무제한,5G,"가족결합시 Npay 10% 혜택(다모아 결합), 평점 4.4"
LG헬로모바일_LTE_31,LG헬로모바일,보편 유심 5GB 200분,9900,5.0,1,200,100,무제한,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
이야기모바일_LTE_60,이야기모바일,[모요only]모두이야기해 6GB+,7700,6.0,1,200,100,1Mbps,LTE,"정상가 17,600원, 할인 6개월, 네이버페이 5,000원, 평점 4.5"
스노우맨_5G_03,스노우맨,스노우맨5G심플50GB,51700,50.0,1,999,999,1Mbps,5G,평점 4
고고모바일_5G_12,고고모바일,5G100분/3GB-데이터소진후 자동차단,9020,3.0,1,100,100,무제한,5G,"3대 마트 상품권 2만원, KT유심&배송비 무료, 원스토리 3,000P 쿠폰 , 평점 4.2"
아이즈모바일_LTE_125,아이즈모바일,[L]그란데(100분/6GB),900,6.0,1,100,100,무제한,LTE,"정상가 15,100원, 할인 6개월, 평점 4.2"
핀다이렉트_5G_04,핀다이렉트,[L] 핀다이렉트e Xtra 2GB,220,2.0,1,100,100,무제한,5G,"정상가 8,800원, 할인 7개월, 평점 4.2"
아이즈모바일_LTE_126,아이즈모바일,[S]음성자유/5GB,3300,5.0,1,999,100,무제한,LTE,평점 4.2
모빙_LTE_94,모빙,[S] 350분6GB,100,6.0,1,350,350,무제한,LTE,"정상가 18,700원, 할인 12개월, 평점 4.3"
LG헬로모바일_LTE_32,LG헬로모바일,보편 안심 유심 6GB 200분,15200,6.0,1,200,100,1Mbps,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
모빙_LTE_95,모빙,[L] 100분1GB+,5500,1.0,1,100,100,1Mbps,LTE,평점 4.3
모빙_5G_17,모빙,[S] 5G 모빙 500분20GB,16000,20.0,1,500,100,무제한,5G,평점 4.3
스마텔_5G_18,스마텔,5G 음성무제한 15GB,12900,15.0,1,999,200,무제한,5G,평점 4.2
모빙_5G_18,모빙,[K] 5G 200분15GB,6600,15.0,1,200,100,무제한,5G,"정상가 25,300원, 할인 7개월, 평점 4.3"
KG모바일_LTE_38,KG모바일,[일반] 데이터 마음대로 (4.5GB+/200분)_12개월,110,4.5,1,200,0,1Mbps,LTE,"정상가 17,600원, 할인 12개월, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
모빙_LTE_96,모빙,[S] 200분10GB,100,10.0,1,200,200,무제한,LTE,"정상가 21,000원, 할인 7개월, 평점 4.3"
모빙_LTE_97,모빙,쏙쏙 200분10GB,110,10.0,1,200,200,무제한,LTE,"정상가 20,900원, 할인 7개월, 평점 4.3"
스마텔_LTE_102,스마텔,USIM 스마일 (500분/10GB),900,10.0,1,500,100,무제한,LTE,"정상가 20,900원, 할인 7개월, 평점 4.2"
티플러스_LTE_134,티플러스,티플 데이터마음껏1G(100분),6600,1.0,1,100,100,1Mbps,LTE,평점 4.3
리브모바일_LTE_41,리브모바일,LTE 실속 5GB(200분) ,14300,5.0,1,200,100,무제한,LTE,평점 4.3
티플러스_LTE_135,티플러스,티플 10GB(10GB/0분),7500,10.0,1,0,0,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.3"
아이즈모바일_LTE_127,아이즈모바일,[S]울트라(100분/15GB),5900,15.0,1,100,100,무제한,LTE,평점 4.2
스마텔_LTE_103,스마텔,USIM 스위트 (500분/10GB),3300,10.0,1,500,100,무제한,LTE,"정상가 20,900원, 할인 7개월, 평점 4.2"
스마텔_5G_19,스마텔,USIM 스위트 5G망(500분/10GB),3300,10.0,1,500,100,무제한,5G,"정상가 20,900원, 할인 7개월, 평점 4.2"
모빙_LTE_98,모빙,모빙(100분/3GB),100,3.0,1,100,100,무제한,LTE,"정상가 12,000원, 할인 7개월, 평점 4.3"
이야기모바일_LTE_61,이야기모바일,함께이야기해S 무한 30GB,25400,30.0,1,999,999,무제한,LTE,"정상가 29,700원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
티플러스_LTE_136,티플러스,가성비플러스(20GB/350분),6900,20.0,1,350,100,무제한,LTE,"정상가 29,700원, 할인 7개월, 평점 4.3"
아이즈모바일_LTE_128,아이즈모바일,아이즈(100분/1GB+),8200,1.0,1,100,100,1Mbps,LTE,평점 4.2
모빙_LTE_99,모빙,실속 100분3GB,100,3.0,1,100,100,무제한,LTE,"정상가 13,900원, 할인 6개월, 평점 4.3"
에이모바일_LTE_48,에이모바일,A 스마트 20GB/100분,1650,20.0,1,100,100,무제한,LTE,"정상가 23,100원, 할인 7개월, 평점 4.2"
KT스카이라이프_5G_07,KT스카이라이프,5G 통화 충분 30GB,29900,30.0,1,999,999,무제한,5G,"기본 가입혜택 2만원, S-머니 6만원(매월 1만원씩 6개월간), 평점 4.5"
스마텔_5G_20,스마텔,5G 음성무제한 20GB,19600,20.0,1,999,200,무제한,5G,평점 4.2
U+유모바일_LTE_53,U+유모바일,[평생할인] 2.5GB/통화기본,6900,2.5,1,999,999,무제한,LTE,"가족결합시 Npay 10% 혜택(다모아 결합), 평점 4.4"
아이즈모바일_LTE_129,아이즈모바일,[S]음성자유/7GB,4300,7.0,1,999,100,무제한,LTE,평점 4.2
아이즈모바일_LTE_130,아이즈모바일,[S]그란데(100분/6GB),1980,6.0,1,100,100,무제한,LTE,평점 4.2
KT_5G_13,KT,요고 36,36000,20.0,1,999,999,1Mbps,5G,평점 3.9
아이즈모바일_LTE_131,아이즈모바일,[L]톨(100분/3GB),3000,3.0,1,100,100,무제한,LTE,"정상가 9,600원, 할인 24개월, 평점 4.2"
모빙_LTE_100,모빙,[K] 100분3GB,110,3.0,1,100,100,무제한,LTE,"정상가 14,300원, 할인 4개월, 평점 4.3"
KT스카이라이프_LTE_63,KT스카이라이프,통화 충분 2.5GB,7700,2.5,1,999,999,무제한,LTE,"S-머니 3만원(매월 5천원씩 6개월간), 기본 가입혜택 2만원, 평점 4.5"
아이즈모바일_LTE_132,아이즈모바일,[K]울트라(100분/20GB),5900,20.0,1,100,100,무제한,LTE,"정상가 28,600원, 할인 10개월, 3대 마트 상품권 2만원 증정, 평점 4.2"
모빙_LTE_101,모빙,[S] 데이터 7GB,6600,7.0,1,999,200,무제한,LTE,평점 4.3
LG헬로모바일_LTE_33,LG헬로모바일,The 착한 데이터 유심 2.5GB,7950,2.5,1,999,999,무제한,LTE,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
모빙_LTE_102,모빙,[S] 데이터 5GB,3800,5.0,1,999,200,무제한,LTE,평점 4.3
아이즈모바일_LTE_133,아이즈모바일,[L]벤티(200분/7GB),6700,7.0,1,200,100,무제한,LTE,"정상가 17,700원, 할인 24개월, 평점 4.2"
티플러스_LTE_137,티플러스,티플 드림(3GB/100분),1900,3.0,1,100,100,무제한,LTE,"정상가 6,600원, 할인 4개월, 평점 4.3"
핀다이렉트_LTE_23,핀다이렉트,[K] DIGITAL DETOX 7GB 챌린지,770,7.0,1,100,100,무제한,LTE,"정상가 17,600원, 할인 7개월, 3대 마트 상품권 2만원, 평점 4.2"
핀다이렉트_LTE_24,핀다이렉트,[S] DIGITAL DETOX 7GB 챌린지,770,7.0,1,100,100,무제한,LTE,"정상가 17,600원, 할인 7개월, 평점 4.2"
U+유모바일_5G_10,U+유모바일,[평생할인] 5G 3GB/통화기본,7900,3.0,1,999,999,무제한,5G,"가족결합시 Npay 10% 혜택(다모아 결합), 평점 4.4"
KT_5G_14,KT,요고 42,42000,35.0,1,999,999,1Mbps,5G,평점 3.9
모빙_LTE_103,모빙,실속 100분6GB,4900,6.0,1,100,100,무제한,LTE,평점 4.3
핀다이렉트_LTE_25,핀다이렉트,[L] DIGITAL DETOX 7GB 챌린지,770,7.0,1,100,100,무제한,LTE,"정상가 17,600원, 할인 7개월, 평점 4.2"
LG헬로모바일_5G_03,LG헬로모바일,5G 유심 통화 맘편히 3GB,7990,3.0,1,999,999,무제한,5G,"가입사은품 3만원, 구글 AI프로+도미노피자 할인쿠폰, 프레딧 쿠폰 2만원(5천원*4개월), 평점 4.7"
U+유모바일_5G_11,U+유모바일,[올리브영 12만원] 5G 3GB/통화기본,8900,3.0,1,999,999,무제한,5G,"가족결합시 Npay 10% 혜택(다모아 결합), 올리브영 12만원 혜택, 평점 4.4"
아이즈모바일_LTE_134,아이즈모바일,[S]글로벌로밍(300분/3GB),16500,3.0,1,300,100,무제한,LTE,"해외 130개국 로밍걱정 끝, 평점 4.2"
아이즈모바일_LTE_135,아이즈모바일,세이브머니유심(200분/6GB+),110,6.0,1,200,100,1Mbps,LTE,"정상가 14,960원, 할인 7개월, 평점 4.2"
핀다이렉트_5G_05,핀다이렉트,[L] 핀다이렉트e Xtra 1GB,110,1.0,1,50,50,무제한,5G,"정상가 6,600원, 할인 7개월, 평점 4.2"
모빙_LTE_104,모빙,[S] 200분5GB,2200,5.0,1,200,100,무제한,LTE,"정상가 16,500원, 할인 24개월, 평점 4.3"
모빙_LTE_105,모빙,쏙쏙 200분10GB,9900,10.0,1,200,200,무제한,LTE,평점 4.3
이야기모바일_LTE_62,이야기모바일,함께이야기해S(500분+10GB),13200,10.0,1,500,100,무제한,LTE,"정상가 16,500원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
슈가모바일_5G_04,슈가모바일,5G Sugar 실속(500분/10GB),5940,10.0,1,500,100,무제한,5G,평점 4.6
U+유모바일_5G_12,U+유모바일,[평생할인] 5G 125GB+/통화기본,42100,125.0,1,999,999,5Mbps,5G,"매달 Npay 1.5만원(18만), 가족결합시 Npay 10% 혜택(다모아 결합), 우리결합시, 데이터 20GB 추가 증정, 평점 4.4"
KG모바일_LTE_39,KG모바일,[평생할인] 데이터 마음대로 (1GB+/300분),4070,1.0,1,300,100,1Mbps,LTE,"유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
모빙_LTE_106,모빙,쏙쏙 100분(6GB),7500,6.0,1,100,100,무제한,LTE,평점 4.3
KT스카이라이프_LTE_64,KT스카이라이프,모두 충분 10GB+,17900,10.0,1,999,999,400Kbps,LTE,"S-머니 6만원(매월 1만원씩 6개월간), 기본 가입혜택 2만원, 평점 4.5"
스마텔_5G_21,스마텔,USIM 스마일 5G망 (500분/10GB),9900,10.0,1,500,100,무제한,5G,"정상가 20,900원, 할인 5개월, 평점 4.2"
모빙_LTE_107,모빙,실속 200분5GB,100,5.0,1,200,100,무제한,LTE,"정상가 15,200원, 할인 6개월, 평점 4.3"
에이모바일_LTE_49,에이모바일,A 갓성비 유독 7GB+ 7,1100,7.0,1,300,100,1Mbps,LTE,"정상가 13,200원, 할인 7개월, 평점 4.2"
KG모바일_5G_03,KG모바일,[모빌카드 스페셜] 유심 5G 125GB+,31350,125.0,1,999,999,5Mbps,5G,"정상가 51,150원, 할인 7개월, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
슈가모바일_5G_05,슈가모바일,5G Sugar 통화마음대로 125GB++,31600,125.0,1,999,999,5Mbps,5G,"정상가 47,000원, 할인 7개월, 평점 4.6"
찬스모바일_5G_02,찬스모바일,5G 음성기본 125GB+5Mbps,31350,125.0,1,999,999,5Mbps,5G,"정상가 50,600원, 할인 7개월, 유심/배송비 무료, 평점 4.5"
마블링_5G_02,마블링,마블링 프라임(5G) 125GB+5Mbps,33200,125.0,1,999,999,5Mbps,5G,"정상가 51,900원, 할인 7개월, 평점 4.3"
이지모바일_5G_11,이지모바일,EG-5G에센셜 125G+,34570,125.0,1,999,999,5Mbps,5G,"정상가 52,500원, 할인 7개월, 일반유심/배송비 무료, 평점 4.3"
모빙_LTE_108,모빙,실속 100분3GB,3300,3.0,1,100,100,무제한,LTE,평점 4.3
이야기모바일_5G_12,이야기모바일,5G 이야기스페셜 125GB+,36300,125.0,1,999,999,5Mbps,5G,"정상가 51,700원, 할인 7개월, 네이버페이 5,000원, 평점 4.5"
모빙_LTE_109,모빙,실속 200분6GB+,5500,6.0,1,200,100,1Mbps,LTE,"정상가 16,000원, 할인 24개월, 평점 4.3"
KG모바일_5G_04,KG모바일,[일반] 유심 5G 125GB+,39710,125.0,1,999,999,5Mbps,5G,"정상가 51,150원, 할인 12개월, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
아이즈모바일_LTE_136,아이즈모바일,[S]톨(100분/3GB),4100,3.0,1,100,100,무제한,LTE,평점 4.2
모빙_LTE_110,모빙,실속 200분6GB+,100,6.0,1,200,100,1Mbps,LTE,"정상가 16,000원, 할인 6개월, 평점 4.3"
아이즈모바일_LTE_137,아이즈모바일,[K]톨(100분/3GB),4430,3.0,1,100,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
모빙_LTE_111,모빙,[S] 데이터 10GB,1100,10.0,1,999,200,무제한,LTE,"정상가 26,400원, 할인 7개월, 평점 4.3"
티플러스_LTE_138,티플러스,티플포유(3G/100분),5500,3.0,1,100,100,무제한,LTE,평점 4.3
에이모바일_LTE_50,에이모바일,A 스마트 13GB,990,13.0,1,999,999,무제한,LTE,"정상가 17,160원, 할인 7개월, 평점 4.2"
이야기모바일_LTE_63,이야기모바일,내맘대로S(300+1GB),5500,1.0,1,300,300,무제한,LTE,"정상가 7,700원, 할인 12개월, 네이버페이 5,000원, 평점 4.5"
아이즈모바일_LTE_138,아이즈모바일,아이즈우정(100분/3G),6000,3.0,1,100,100,무제한,LTE,평점 4.2
KG모바일_LTE_40,KG모바일,[일반] 실속 (7GB/100분),1540,7.0,1,100,100,무제한,LTE,"정상가 13,200원, 할인 6개월, 일반 유심/배송비 무료, 유독 쿠폰(구글 AI Pro,도미노피자 할인), 평점 4.6"
아이즈모바일_LTE_139,아이즈모바일,아이즈 (10GB/200분),22900,10.0,1,200,200,무제한,LTE,평점 4.2
아이즈모바일_LTE_140,아이즈모바일,[S]벤티(200분/7GB),7100,7.0,1,200,100,무제한,LTE,평점 4.2
인스모바일_LTE_35,인스모바일,실속 150분+1GB(USIM),1100,1.0,1,150,50,무제한,LTE,"정상가 8,800원, 할인 6개월, 평점 4.4"
아이즈모바일_LTE_141,아이즈모바일,[K]벤티(200분/7GB),7580,7.0,1,200,100,무제한,LTE,"3대 마트 상품권 2만원 증정, 평점 4.2"
아이즈모바일_LTE_142,아이즈모바일,아이즈 (10GB/400분),100,10.0,1,400,400,무제한,LTE,"정상가 25,300원, 할인 7개월, 평점 4.2"
이야기모바일_LTE_64,이야기모바일,내맘대로S(150+1GB),80,1.0,1,150,50,무제한,LTE,"정상가 6,300원, 할인 4개월, 네이버페이 5,000원, 평점 4.5"
아이즈모바일_LTE_143,아이즈모바일,[K]울트라(500분/20GB),1980,20.0,1,500,300,무제한,LTE,"정상가 33,000원, 할인 7개월, 3대 마트 상품권 2만원 증정, 평점 4.2"
티플러스_5G_13,티플러스,5G 티플 8GB(8GB/300분),5000,8.0,1,300,100,무제한,5G,"정상가 14,300원, 할인 4개월, 평점 4.3"
모빙_LTE_112,모빙,실속 200분5GB,3900,5.0,1,200,100,무제한,LTE,평점 4.3
모빙_LTE_113,모빙,모빙 300분15GB,2200,15.0,1,300,300,무제한,LTE,"정상가 28,600원, 할인 7개월, 평점 4.3"
KT스카이라이프_LTE_65,KT스카이라이프,스마트 데이터 충분 10GB+,10800,10.0,1,0,0,200Kbps,LTE,평점 4.5
스마텔_LTE_104,스마텔,LTE 음성무제한 8GB,900,8.0,1,999,200,무제한,LTE,"정상가 18,700원, 할인 7개월, 평점 4.2"
모빙_LTE_114,모빙,실속 500분10GB,100,10.0,1,500,100,무제한,LTE,"정상가 22,000원, 할인 6개월, 평점 4.3"
